instruction,extension,isa_bases,evidence_kind,asm_occurrences,hdl_occurrences,core_hits,tests_hits,vendor_hits,sample_files
c.slli,Zca,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/rocket/Instructions32.scala
c.srai,Zca,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/rocket/Instructions32.scala
c.srli,Zca,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/rocket/Instructions32.scala
cbo.clean,Zicbom,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
cbo.flush,Zicbom,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
cbo.inval,Zicbom,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
cbo.zero,Zicboz,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
clmul,B,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
clmulh,B,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
clmulr,Zbc,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fadd.q,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fclass.q,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fcvt.d.q,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fcvt.h.q,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fcvt.l.q,Q,RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fcvt.lu.q,Q,RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fcvt.q.d,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fcvt.q.h,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fcvt.q.l,Q,RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fcvt.q.lu,Q,RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fcvt.q.s,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fcvt.q.w,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fcvt.q.wu,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fcvt.s.q,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fcvt.w.q,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fcvt.wu.q,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fdiv.q,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
feq.q,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fle.q,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
flq,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
flt.q,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fmadd.q,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fmax.q,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fmin.q,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fmsub.q,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fmul.q,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fnmadd.q,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fnmsub.q,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fsgnj.q,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fsgnjn.q,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fsgnjx.q,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fsq,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fsqrt.q,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
fsub.q,Q,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
hinval.gvma,Svinval,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
hinval.vvma,Svinval,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
packh,Zbkb,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
packw,Zbkb,RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
sfence.inval.ir,Svinval,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
sfence.w.inval,Svinval,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
sha256sig0,Zknh,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
sha256sig1,Zknh,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
sha256sum0,Zknh,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
sha256sum1,Zknh,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
sha512sig0,Zknh,RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
sha512sig0h,Zknh,RV32,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions32.scala
sha512sig0l,Zknh,RV32,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions32.scala
sha512sig1,Zknh,RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
sha512sig1h,Zknh,RV32,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions32.scala
sha512sig1l,Zknh,RV32,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions32.scala
sha512sum0,Zknh,RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
sha512sum0r,Zknh,RV32,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions32.scala
sha512sum1,Zknh,RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
sha512sum1r,Zknh,RV32,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions32.scala
sinval.vma,Svinval,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
sm3p0,Zksh,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
sm3p1,Zksh,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
sm4ed,Zksed,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
sm4ks,Zksed,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
unzip,Zbkb,RV32,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions32.scala
vaadd.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vaadd.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vaaddu.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vaaddu.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vadc.vim,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vadc.vvm,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vadc.vxm,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vadd.vi,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vadd.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vadd.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vand.vi,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vand.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vand.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vasub.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vasub.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vasubu.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vasubu.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vcompress.vm,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vcpop.m,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vdiv.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vdiv.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vdivu.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vdivu.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfadd.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfadd.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfclass.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfcvt.f.x.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfcvt.f.xu.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfcvt.rtz.x.f.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfcvt.rtz.xu.f.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfcvt.x.f.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfcvt.xu.f.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfdiv.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfdiv.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfirst.m,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfmacc.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfmacc.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfmadd.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfmadd.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfmax.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfmax.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfmerge.vfm,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfmin.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfmin.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfmsac.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfmsac.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfmsub.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfmsub.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfmul.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfmul.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfmv.s.f,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfmv.v.f,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfncvt.f.f.w,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfncvt.f.x.w,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfncvt.f.xu.w,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfncvt.rod.f.f.w,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfncvt.rtz.x.f.w,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfncvt.rtz.xu.f.w,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfncvt.x.f.w,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfncvt.xu.f.w,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfnmacc.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfnmacc.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfnmadd.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfnmadd.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfnmsac.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfnmsac.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfnmsub.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfnmsub.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfrdiv.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfrec7.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfredmax.vs,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfredmin.vs,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfredosum.vs,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfredusum.vs,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfrsqrt7.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfrsub.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfsgnj.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfsgnj.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfsgnjn.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfsgnjn.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfsgnjx.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfsgnjx.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfslide1down.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfslide1up.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfsqrt.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfsub.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfsub.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwadd.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwadd.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwadd.wf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwadd.wv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwcvt.f.f.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwcvt.f.x.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwcvt.f.xu.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwcvt.rtz.x.f.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwcvt.rtz.xu.f.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwcvt.x.f.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwcvt.xu.f.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwmacc.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwmacc.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwmsac.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwmsac.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwmul.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwmul.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwnmacc.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwnmacc.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwnmsac.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwnmsac.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwredosum.vs,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwredusum.vs,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwsub.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwsub.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwsub.wf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vfwsub.wv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vid.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
viota.m,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vl1re16.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vl1re32.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vl1re64.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vl1re8.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vl2re16.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vl2re32.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vl2re64.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vl2re8.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vl4re16.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vl4re32.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vl4re64.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vl4re8.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vl8re16.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vl8re32.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vl8re64.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vl8re8.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vle16.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vle16ff.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vle32.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vle32ff.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vle64.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vle64ff.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vle8.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vle8ff.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vlm.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
